feature_a,feature_b,label
2.26025953694546,0.12428206005310788,10
1.357460319424748,0.34007565009260915,00
1.9707488454827253,0.7547643309479966,10
1.8349978881129694,0.8605016070656789,10
2.041553309404916,0.10307565338634919,10
0.2652896589304528,0.8776190257327758,00
1.3062974799674438,0.6061443419387811,00
0.1307347828897298,1.1894727241236378,00
1.551917928679384,1.2100401340773157,00
1.0362895613689012,1.0650242273880792,00
0.4540361300075967,1.0302032634366947,00
0.32485000375655076,0.28189912294914016,00
1.846139870875417,0.07918367672567024,10
0.5359336167095561,0.6349608005569978,00
2.906350567580666,2.377084282514962,11
1.8254574077692733,3.1127206805604306,11
1.0897236296787716,2.917051010225935,01
1.8564157669304209,1.5840518231552339,11
0.07164047370030677,1.6707739183157557,01
3.0114025823501365,0.9882871462377533,10
1.5152009343009234,2.4314024547474693,01
2.4590352396354365,2.4025539925928707,11
0.2599039599878172,2.6523598362099428,01
1.5288822369694357,2.8133106009777658,01
1.541601488529291,1.3645484073168386,00
2.946268701291565,2.409210650983071,11
1.7961366491958788,2.53337632224928,11
1.4875108239131574,0.9690544839680127,00
0.8387287818567566,2.9193006071750145,01
1.0416547262094955,0.29638257162136367,00
1.635740594531531,3.123588748950123,11
1.3788810192707028,2.419311342765592,01
0.06789635138084184,0.2930191909605756,00
2.5958726387695688,2.061606241554485,11
2.81537209724717,0.1073777862762488,10
0.44060550767069667,2.4196136622645783,01
1.7405558783654977,2.5108328592646587,11
0.34110075070917656,1.89252762555926,01
2.1119045377423915,2.691906312397169,11
0.8835219892498885,0.3075093940322744,00
2.0716373047589043,0.8668403151056893,10
2.2839209394430156,1.3011770591175615,10
2.4147773138087314,0.13338559269121553,10
0.3384781643058596,1.408112367934335,00
2.8777360832855403,0.8331926453563963,10
0.7232385825489451,1.2338134288263656,00
0.11753501163510184,1.3354993056887154,00
1.7431204416664396,2.7627534414055765,11
1.1652867220349854,0.8493012069739656,00
2.6068613610489506,2.807776847371397,11
2.5391968868903465,1.3382272536986035,10
0.9963212158594433,1.0298383271222413,00
2.9936217391612687,1.5786881625316465,11
0.9139453430992212,1.3123792395239542,00
1.618099693373403,0.8085589679314593,10
0.8041380481026268,1.5792136738908014,01
2.940667603105786,0.476899209442655,10
0.517130710439117,1.1056205235792247,00
0.14109087195110803,1.7774823966586004,01
1.3668977273040614,1.2987603035086335,00
3.117639781639845,2.5883970206790035,11
2.8012867490394675,0.806515200055509,10
2.3518214543443565,3.0466272677156763,11
2.7985071452169263,2.4652769358167417,11
2.8068453996492937,3.0397831421383765,11
1.6300416132437137,2.6330836433599423,11
0.9925203882872082,0.4464326495017893,00
2.425348585199869,1.6539231531471759,11
2.078670163532781,0.5340032734567374,10
1.1738803759866943,2.570537039980017,01
0.2967757903911619,1.8351995163794672,01
2.346108756791277,0.8276504305769232,10
0.8245440286806586,2.9204213012423534,01
2.94308531150323,0.3618676588880836,10
0.7570313881691675,1.7714259843809639,01
0.3856554186337969,2.265215709481294,01
2.6110174650529876,0.18487813255807237,10
0.4815568830180423,1.8782201218249448,01
0.5631879999298243,2.5632292645538395,01
1.8830165745300245,0.2121433148924046,10
2.747517682603475,1.6092587548815882,11
0.6171177027192701,0.812281331404989,00
0.9749105710179397,2.082638586833433,01
2.442289328683645,0.3728359445622783,10
3.0530827606775595,2.9438338906302697,11
1.5731248319231173,2.8108727392718165,11
0.45206733688492795,0.5842558712371515,00
0.04378213908239971,1.0155697274776203,00
0.7214856966970008,1.8461097193624243,01
0.41413171097804824,2.2558593615896823,01
2.1289275106635563,1.3906448852947992,10
0.38274810150943783,0.49100366889243635,00
1.590682393472003,0.3272015677915042,10
2.181089767479049,3.140855437763827,11
1.8256316704073974,1.4305308795233869,10
0.6276137196213506,2.741139333148774,01
2.52623170402557,1.515428912410822,10
2.2475177827267636,2.897671981238554,11
2.321586717821437,0.275704232198678,10
0.4117300694884516,0.3582018538648743,00
0.3887840404017163,2.9205256514950304,01
2.9140236959870522,2.9766371896401194,11
1.2490287329479324,0.9887140209137172,00
0.9454581992064592,1.115783399792997,00
1.5349320475375594,1.4214143338718523,00
2.082449341145652,1.3074104768049866,10
3.0021790039383114,0.5970446543085546,10
0.8998973620211791,2.822329506349849,01
2.90537136750458,0.795789297475307,10
0.07809839551104159,2.2156786203945624,01
1.7442060910613875,0.21097578381903445,10
1.9916915534160655,0.12174089844653654,10
0.3326865056575988,2.0537548500754377,01
0.44088984714373963,1.0650497276025983,00
1.3166864665783868,2.0591864128955835,01
3.035507076853038,0.2953763180152782,10
1.872522906468009,2.984046117145804,11
2.931178898607905,2.351527550297029,11
2.5269743433244685,2.752874701855306,11
1.4683226058691357,0.4287348900175643,00
2.4654070869764584,1.0058153478400287,10
0.0560359095057728,1.157187320263323,00
0.34288597842266105,1.6875776456929066,01
2.605726843192762,0.9326398531524207,10
2.5032747109371374,0.19047709424393186,10
0.7308624458874268,1.1588656109929365,00
1.6674618465748485,0.7996902568093864,10
1.9038548502703436,1.2124074941247212,10
2.72608232241641,0.6187666521494802,10
1.8947170148227641,0.8227717263343737,10
1.2961318111102065,1.9696288668529427,01
1.1755338418585295,1.219421235173157,00
1.3379480338465124,1.0850539306531914,00
2.0481017206093064,1.6773140134708169,11
2.7253021957710724,2.4248714047111215,11
1.4259591102182159,1.1902487883433208,00
0.7786109502368918,1.845746921654232,01
0.7434967409744018,3.0354150697358335,01
2.3436729822858884,1.63984889183323,11
2.5653264283234587,2.858213382641315,11
0.3307408422537586,2.493396085719323,01
0.20910081604172162,0.18447017890058812,00
1.8674684311037342,1.3480538622714882,10
0.4592167901071678,2.193831980026477,01
2.5907589624162157,3.0998468953567997,11
0.9749451317540562,1.440031588892744,00
0.45198700767990485,0.29149410104455736,00
2.8933140705396942,1.7656038945280081,11
0.5200332440812124,0.39761187954709937,00
0.8944745190023393,2.3609683296027737,01
0.48259071382835705,1.5949143256224454,01
0.36282273557369665,2.272726672270495,01
0.06643845276055695,2.7311807286329715,01
0.17402981047304028,1.9758984702084479,01
0.5486523621041902,1.9240348975512558,01
0.1677042873759595,2.3705524967702254,01
1.8571330699092627,2.6466504435436784,11
2.1385277565851815,2.730212990542226,11
1.2366265514126942,0.11444883512618478,00
0.9989984940915181,1.7473233504178616,01
1.5850159197723408,0.6794300748569226,10
2.7489090983790074,2.702856330026217,11
2.673908866062572,2.037001404439507,11
0.13658093543374786,1.3201678530015986,00
0.5701940702266712,0.5909468611752158,00
0.743755947836633,1.065074132583101,00
0.7834741761310441,2.210982834927931,01
1.7945803022057114,0.6420144459278356,10
1.307726978554616,0.293999493576327,00
0.1547363813235599,2.7898246230241406,01
1.1737434326618699,2.4008376200381827,01
1.6454184159873209,0.6276742863800715,10
0.31941170323880885,0.9183237973991556,00
2.6183872696537125,3.0538485272481197,11
0.16324301795358537,2.2248271809887012,01
2.9054764214393978,1.9180114432930686,11
0.31137311746154195,0.9664433898434026,00
2.6501688706918656,0.9397293554175341,10
2.835768485702732,0.12416711012051228,10
3.0774120538027936,2.288593281332485,11
2.5196386134564084,0.1356389698557944,10
2.4488009157254456,0.015259776677103994,10
2.018420739921916,2.291776408853893,11
2.4472892247158797,2.980974824643838,11
0.4227082294750256,2.3766244171584074,01
1.6841074035574064,1.4817013580032377,10
1.615478791298064,1.5269561853326563,10
2.694142347898674,1.3701629813573624,10
1.4539270870346064,1.0198981596282746,00
1.2097943319234659,1.6390135425596073,01
2.0092472744243612,1.3545006795427348,10
0.8371192007118226,1.8791998175494784,01
0.43909541305687005,2.821527446943712,01
1.5012957333905164,3.125914275717143,01
1.3096965777373781,0.24737934101566392,00
0.7306400166113247,1.20851877167028,00
1.1545724027651731,0.5677052570791676,00
1.1510558287049057,1.106219094063013,00
1.0288576592416958,0.903123123177008,00
1.1921215651713315,0.5483245704973528,00
2.1543262563324856,2.4004157162122084,11
0.932664951536787,1.5591370685316415,00
2.9809250918693557,2.8878951679385088,11
2.878792206312696,0.10239218026736299,10
1.5108246685822477,0.21041763400750024,00
1.0315771493666224,1.2669213255208032,00
1.6821180022063327,0.252198640031197,10
2.665831397657783,0.8253893699774522,10
2.050163594929317,3.097703797070552,11
2.5270714572862034,0.6564659677706702,10
1.673596388891763,0.6224052409660265,10
1.9883693744346256,1.8021453108889354,11
0.9052675606062766,1.5645077718560547,00
2.308734959887381,1.8235006903546263,11
0.6358727828165879,1.1835487823680773,00
2.1827726972241286,2.597350556110526,11
2.70402870185728,0.43536364234206365,10
0.4150133031848981,1.3458351890274425,00
1.9301308794008984,2.16695075579846,11
0.29875210402678715,2.7276452223717107,01
2.279902886372816,1.1610434435057688,10
0.265443275534126,1.7836254032208696,01
2.94034167119842,0.21720954330441505,10
0.43167974355173955,0.5350731959782344,00
3.0124111362203414,0.21720394328624285,10
2.5160518439652537,2.286705262990942,11
1.8651070237999607,0.9049670815307828,10
2.458686137626474,2.2737128867368903,11
2.4979269369094936,0.20859634565335647,10
2.9720316706440544,2.7097738331328305,11
0.7960272829631336,2.62489553223823,01
1.8537780979180836,0.2793778858597423,10
0.2986058607979277,0.07463326616085565,00
1.9357416365897917,0.17683652134351324,10
0.5381275025617206,2.6817582808403624,01
1.7748446906428847,0.7373427569773281,10
1.7983434975793713,1.722451427542587,11
1.4639355332877397,1.3390856573457013,00
1.6418961464846165,2.4992171489429307,11
2.399936109950107,1.5359193122527868,10
2.5109013298147653,1.5728724189615348,11
1.546144926492362,3.1073239708577733,01
1.88367835102806,0.47164591257015803,10
2.9255649168006372,2.6097333912723237,11
0.3761541620230708,0.16257662061430514,00
0.36789170234095536,1.5005778654866488,00
0.2755459874724897,2.7845029714887897,01
2.06673846334977,2.0898313074072408,11
1.3150967624947625,2.1526652143329694,01
2.4326024724684596,0.827235639500205,10
2.1087356769089687,1.3149914895190251,10
1.0481539305241598,1.1516483760337506,00
2.8223017454218278,1.6381621582966333,11
2.395565391363213,1.4521318696233638,10
0.8499105829027568,1.0269814607273609,00
1.1441429675287282,0.9596956476393792,00
0.9878423318046323,0.788077601555488,00
0.4951515974404747,1.1468297490263366,00
0.46427515750127285,0.471055045546041,00
2.9409311617648854,2.739796468338482,11
1.3757161062409147,1.8916138579678494,01
1.2042347392128523,0.42030245179569375,00
2.2923752618103124,2.1798233869757038,11
1.7372789512846114,2.66302274855684,11
2.9409705053833584,0.7462403222848909,10
2.451389440850887,0.4731257207962049,10
1.5059839010081972,0.02707191170548969,00
1.1823681569962863,0.14844131743116196,00
3.099594413334198,2.3946832360192265,11
2.2549102844679223,3.1013373284664394,11
2.988266156001908,0.14099569138221144,10
0.3722114277928282,2.3501342294092615,01
2.6720303581764604,0.2257616522770115,10
2.0014266337406936,1.860240132666731,11
0.3830282489709275,2.37528055283738,01
1.8480670111187285,1.1284738955934743,10
2.1554353002699385,0.03435243951031442,10
0.03865002760705749,1.8698424961321065,01
1.4272819713159188,3.1140868416750576,01
2.5930690406509687,0.8093290030261536,10
0.9278977441924342,0.5953044043307043,00
1.4405712850960197,0.38932467426399914,00
1.3895708121754755,1.7443869763424629,01
0.9485328748732613,1.873787542419869,01
2.8853703117007496,2.488992241707971,11
2.4545076020051737,2.3658494640210095,11
0.34742373955754946,2.8040018030722984,01
3.1322767564369327,2.5314095895753983,11
2.76208833740118,0.7768124516769597,10
0.891924662685819,1.74634037145425,01
2.6291881464772286,0.9343472257781389,10
0.3343268195256013,1.0360513256603217,00
3.1387800814246782,2.9277895839273302,11
2.0913102765591565,2.1422391658716813,11
2.0424279727944668,3.0617660825287145,11
0.2841279234786716,1.3097693625450926,00
2.8181135359983203,1.6884099322119783,11
0.0911046262249148,1.5303182246597375,00
0.7565836579203639,0.33705223174180604,00
0.449316472326137,0.7436212470948285,00
2.440288456022746,1.657618514241896,11
0.6226769441224821,0.2116626220465695,00
2.8608543644324227,2.926273954215382,11
2.061729992729674,0.38906640138680465,10
0.11360850562403214,0.6219748584955791,00
0.017058327008936506,2.4043275347619697,01
0.16228813259218683,0.30452884436440075,00
1.9035700867231917,2.8283070639395502,11
2.517929368981783,2.2798568383248994,11
0.7494357887761273,0.21557878057622606,00
2.6684965808213326,2.1735016451426943,11
0.17979944273617351,1.9843195878830429,01
2.5163021583916603,2.3792834140961254,11
2.914755307463418,2.6018602890993408,11
2.425650074401298,2.2567648519668744,11
2.1932111262656337,1.8415271429317668,11
2.63259249878132,1.0130483927086977,10
0.12613902768914706,2.190549813546559,01
0.6339171966608267,3.0064148999702396,01
0.39245931316601557,1.8457541095335062,01
1.5850308522986705,2.0871009581231297,11
2.341077549500226,1.373278246052983,10
1.9792405825957686,2.375423581115208,11
2.6739072102538963,3.1342645504971443,11
0.4876159967946192,0.5038779222054323,00
2.3078802255956155,0.6358749391368084,10
0.6064577295517702,1.6946936996889896,01
0.850613704035147,1.5122854116560938,00
2.23023138172783,1.795639436020209,11
3.079404151251262,0.15417066781249109,10
1.921220899887373,1.2700719452270532,10
0.1712177891949839,1.831480225307711,01
1.9361917322658297,1.8384328502039546,11
0.13304818171972854,2.065075545246596,01
2.7776256715329146,2.262625385712382,11
2.229205927618954,2.0154799809467123,11
0.5438971704527581,2.4826220915210664,01
0.28815003807716727,1.9627434201772096,01
0.5765866435400242,1.6886301238751034,01
3.078846187605776,1.9044222476263142,11
1.4406107455730073,0.3179083375842865,00
2.4632629471290852,0.8581465816232947,10
1.9993357722490517,1.6568752764204533,11
1.7982889467282477,2.7425702225838133,11
0.4559401418693359,2.133303380643075,01
2.97202347341441,0.28402535515248295,10
0.9466958005216466,1.8606866332213996,01
1.8158946388294006,0.6966104329824945,10
2.198410966679868,2.305981031845505,11
2.039626110985584,2.599482103521556,11
2.954964487507069,1.864397866195442,11
0.46633484023914357,1.857820430403659,01
1.5970372285371668,1.0637163905594589,10
1.2693114737488183,1.4019357881446592,00
1.489644997104599,2.714676456251859,01
0.3745329044819832,2.272377837958557,01
0.42127064126226893,1.63285427897687,01
0.8736000917693704,1.1568361594517214,00
0.9572577446900165,0.15827261569709877,00
1.3442975925487926,0.44927100141593873,00
1.9194739892051196,0.6064065174146642,10
1.9937461730353891,1.1730189964727793,10
1.2937420873814536,2.966114745588299,01
1.2842300134927873,1.5869861942241887,01
0.683700180682746,0.737772131663028,00
1.8482185880627122,0.3322238549652034,10
0.9960133978816477,1.0628181507615129,00
0.1132853104554312,2.562693371955333,01
1.3144425049848376,1.2043069035850413,00
1.4895317288901553,2.4268985650554757,01
0.7087208974525997,2.521772056000173,01
1.7984296371856356,0.3481537159506153,10
1.7774248460044588,1.9121610073880846,11
2.205404894980354,3.0130891467735723,11
2.0355901915879784,1.2633540218457469,10
2.049678897325607,0.16004557575571934,10
0.9934160563315413,2.9006409487538436,01
2.47379128379096,2.776119498413122,11
1.7251879612768481,1.6403557346865427,11
1.3553402326021102,1.7349543457947807,01
1.9666762111799454,0.6652042929444754,10
1.1330384323721958,2.574380473597638,01
1.6108178440637717,1.566398217692293,10
2.314429178793554,0.10643023233967551,10
2.7847167970519857,2.145754769472124,11
2.893586524558579,2.9860720984766833,11
1.5822094978611625,2.6048530891905837,11
1.6344924783145585,0.8708436408741852,10
2.5128670062795186,0.16752569507863474,10
0.9878759830998113,2.954201089422733,01
2.630714277788934,2.9438693724349037,11
1.5523917665319018,1.6726320570686113,01
0.363974634040657,2.0178996617801057,01
0.22638048706830635,1.4533009522792675,00
2.6451996861740574,1.318731793508883,10
0.17457175952993567,0.37525832879639615,00
0.8815668262707749,0.30395819470473917,00
1.0497004805833163,0.7311496022520927,00
0.5434780781257532,2.6283844226046806,01
0.9861251045804735,0.45814568464730965,00
2.3332375114992763,0.7121948194339649,10
0.04612751346212653,1.723521898422722,01
2.5986419537188996,0.6758546542725306,10
2.690924978308689,0.5127289217261455,10
1.169494223552347,1.7697101665661306,01
0.4825891551855207,1.156399115998804,00
1.8875958115801603,1.9671374123734495,11
0.37596242234146615,2.865777595993274,01
1.146427983916119,0.4743589124589266,00
3.0109940737045777,2.86963647521036,11
3.1273438739783925,2.835255851594333,11
2.4256390544803117,2.6046554609905876,11
0.9769143951162687,1.9832432001234908,01
2.16036346659066,1.9482481832420295,11
2.216099455600051,2.0081457965381038,11
1.218440620281934,2.1692557510423165,01
2.013411026185072,0.051780360307880184,10
0.03370189064590394,3.0099366081499945,01
0.6567740044414848,1.839728474934815,01
1.6496135550878792,2.455047340098029,11
0.5144398944736093,1.1852658539280252,00
0.5212117973010105,0.03894699616284573,00
2.627327415358251,1.6013786627479283,11
3.107452974654028,1.593384752816253,11
1.7466294707146928,1.372842337856689,10
2.636015302387556,1.0672526016547461,10
3.111187265338235,0.7848518021381014,10
0.4448366033061816,1.657331102159299,01
1.408205125603721,1.1789710467139252,00
1.233303560088769,3.0471308782717936,01
0.2514822414279804,0.543267159685653,00
2.372939721886678,1.0042589988628676,10
1.3627570055179843,0.9235040559024282,00
1.474434048584385,1.7068561166908047,01
0.47335310762620264,1.5685351873924072,00
0.5683978414870906,2.0223703169953704,01
2.8497500754106566,2.9845185833332275,11
0.14026924991107156,0.89604846683644,00
0.7315270277507447,2.1764060725873695,01
0.9175314465284771,0.0786661178054819,00
1.540000998016595,0.8243176983266006,00
1.842371847276478,1.456818490798753,10
1.5497161642219406,0.09737299979190156,00
0.2642561170981482,1.9404658396220826,01
0.7655038835803581,2.1309756242068296,01
2.650211072223679,2.3459268695377156,11
2.00304397743499,1.6228666694465923,11
2.0393618869866286,1.8973481226716022,11
2.105505623423781,1.244275683758691,10
2.3967305200160585,0.1296002238609178,10
0.18255317928735573,0.3140080158138767,00
1.1517342088487141,2.0577303836025767,01
1.6949754270282325,3.1276292154210603,11
1.063292401486716,0.04964734005833379,00
2.653008624430811,1.7517002173926717,11
1.51604624780224,2.359363580837476,01
2.414714788392017,2.597389725861366,11
2.676685688578391,1.7128117123821949,11
1.5858492142843272,1.9475234891893003,11
2.857442647402345,2.188825969647288,11
1.8445042583376687,2.6985220597184574,11
2.6712154907522327,0.3841839116872708,10
1.0699975413106355,2.9096871837027707,01
1.5670796924085184,0.08173608386309332,00
1.6694770224564857,2.6269989945425616,11
0.32980350423503896,0.24108716031329197,00
1.2520896271233568,0.6114425597593436,00
2.8819012929495047,0.012233821662969494,10
1.9818179319774651,1.3988151950736192,10
0.557653375347808,1.0504204903153236,00
1.0645463754586348,0.5214821112756258,00
0.6019386075620319,1.4171415352881904,00
0.07798416849748668,1.2640854105921697,00
2.9137029629312714,2.4116782607735203,11
1.4080848497368963,2.8058516082480174,01
0.9661499242383468,2.050100484124745,01
1.8801715483388366,0.3908467632534978,10
0.022979042155141554,0.9279975505985175,00
0.873432207632675,2.8692740517174324,01
2.2086447710674126,0.27876763135359944,10
1.991046463141667,1.2781753161003293,10
3.0844343520503954,2.96096558775835,11
1.948911223259501,2.9866016819866417,11
1.5001289446348613,1.2918328801495835,00
2.3921109467029242,2.096689160679871,11
2.8378882063451702,1.4349086163483975,10
2.2641330916823144,2.367066095463014,11
3.0260173037579667,0.09921567649571397,10
2.4567416994602893,0.4528830400137895,10
2.7231370305647347,1.929562449056212,11
0.3584685117752014,0.7305844792668141,00
2.3009448803952495,2.0924650102905473,11
1.3825794253630672,1.1033993686847157,00
1.7376268423278427,2.7854791717523857,11
2.054923324325155,2.5737792670597415,11
3.046764045982545,1.5482956121074414,10
3.093143267511125,2.4281215276128485,11
0.9054957385818786,0.8518047915060251,00
2.3051545970967746,1.5527628837970784,10
2.356142773090722,0.6204081633495132,10
1.0885394276223812,2.7045536626026188,01
0.38914837471525837,2.5857431776189927,01
0.1286386696204502,2.834186770712186,01
2.442095458764181,2.7566752379082824,11
1.53843711135681,3.0146605672983346,01
3.0961657563028995,0.7173394278432359,10
1.460757194092236,2.927412346399082,01
3.0722167972791,1.7945191655850166,11
1.2930041448867151,1.32730745181507,00
2.493426013484558,1.760466514836161,11
0.2664676027776838,1.0763170467550631,00
1.7450344279192223,0.9065160068397715,10
2.5197451345341455,0.7581113513960888,10
2.905035964500236,0.2589551661286865,10
2.5842209944509102,1.5600046329081754,10
0.11614696497308127,2.788985558561313,01
1.1708789374249517,1.9796807973175479,01
0.1529907628622411,1.6366932205648321,01
0.34332044293295655,1.34646436335769,00
2.1215352019496048,1.4589607375532425,10
2.2407667096455373,0.6574641776947988,10
2.4307152128629883,2.5853293061653067,11
2.718911933372852,0.6232384600426222,10
2.322992469198916,2.251336787929792,11
2.5160123102309564,2.3875633289546676,11
0.15382403107331646,1.806004359210532,01
0.7368139056349605,2.7109631601469606,01
1.9537494761195222,0.9143616490836822,10
2.6958801528688476,2.7696821855348266,11
0.01413755945066931,2.2915105413287287,01
1.616755760514473,2.50934659095246,11
2.1277611182121263,2.087838733175849,11
0.09301404201916022,2.6588650045927094,01
1.2608956710871588,3.1199120914021035,01
2.8137199636537877,1.3199805370859217,10
2.1099338663583715,2.5569915325835,11
0.7466257683978261,2.339166302513509,01
2.6790909319716216,1.422733585630868,10
1.093372963001729,2.912096167812067,01
2.680861349846175,1.2391256027305886,10
0.9391591781924638,1.776463568428849,01
1.8545457634397844,0.3328277304267921,10
1.2470240007520303,0.7092936910413918,00
0.8633883604745606,2.6411249132499344,01
2.7852027243036206,1.2458071208001362,10
0.5893429330409662,1.2380516802035983,00
0.2664434719655338,0.7727721596701898,00
1.0741951581994953,1.544439414657705,00
2.2545298741591897,2.5315486459171654,11
2.536621201611295,2.8122410161551685,11
3.1376448342232606,0.22027098462062886,10
0.9310488611090352,1.8058525863950596,01
1.2815874367651225,1.467982579788719,00
0.4298367219126405,1.9298233486750542,01
1.8060134308587108,1.4051580121203466,10
3.133990116433013,1.252379640584708,10
2.2018826324356544,1.4824569795392015,10
1.8699162867649626,1.8284041872968106,11
1.232663859818799,1.5738851753492549,01
2.875495861152944,1.483285538759648,10
1.561109527849952,2.569305401610638,01
0.4221261077498506,2.3425222514368405,01
1.1478702957663263,1.0724721694131814,00
0.2110103134182429,2.5150871910182233,01
0.634535860982212,2.6818226704765498,01
0.0555081125872111,0.4822099847868527,00
1.4240208556967082,1.8305509411489675,01
1.993467034779487,0.8963340630723481,10
1.078485077842327,2.322178336301901,01
1.3206682850640417,0.7501662364982584,00
3.013444804823727,2.109276379136294,11
2.362361818510203,0.8014977452202854,10
1.6991512372715407,1.6058054921197487,11
0.893911522897321,2.9802607744594147,01
2.817998553318804,1.197912961573142,10
0.7385793752724208,2.7512135939678615,01
1.0220943320900364,3.1005778458104105,01
2.8559113426281035,2.748424999593096,11
1.6636054306504233,0.5210835004589602,10
2.3320606165193554,2.575032240946158,11
1.8558795054913022,0.10100030346527891,10
2.0528398185917553,1.2355943084727727,10
0.9405403492305074,2.7354895688508596,01
0.758292695588147,2.1637788917502783,01
1.013139588704008,1.6736534127949647,01
0.48833407578698707,1.218510771791328,00
2.7467395869256235,2.551906119564472,11
0.8898464846503968,2.2291434691366296,01
1.7639709565608126,1.4715387110069784,10
2.4880610358551403,2.803822237221823,11
2.462456063721304,0.7224030034865504,10
1.3772310494028157,0.5353007134068138,00
1.4962064618745043,2.0194275837302444,01
3.124947706967193,3.0536102863627215,11
2.1193104778075114,0.7767794342523358,10
2.559262148230967,0.7843626282774891,10
2.8354569191674472,0.4382485559422553,10
2.4742864435400804,2.7035401431947568,11
0.581758069702698,0.7112488497470455,00
